year,cell_id,lon_center,lat_center,burned_km2,cell_area_km2,burned_fraction
2018,0,25.5,-24.5,11.56,11226.69,0.001029
2018,1,25.5,-23.5,422.55,11311.91,0.037355
2018,2,25.5,-22.5,81.98,11394.51,0.007195
2018,3,25.5,-21.5,7.17,11472.88,0.000625
2018,4,25.5,-20.5,340.29,11548.4,0.029466
2018,5,25.5,-19.5,23.5,11620.25,0.002023
2018,6,25.5,-18.5,4219.65,11688.61,0.361005
2018,7,25.5,-17.5,2508.86,11753.47,0.213457
2018,8,25.5,-16.5,4576.75,11814.81,0.387374
2018,9,25.5,-15.5,6445.54,11872.62,0.542891
2018,10,25.5,-14.5,6728.05,11926.67,0.564118
2018,11,25.5,-13.5,3677.07,11977.79,0.306991
2018,12,25.5,-12.5,3275.52,12024.71,0.272399
2018,13,25.5,-11.5,3542.27,12068.26,0.293519
2018,14,25.5,-10.5,4270.59,12108.21,0.352702
2018,15,25.5,-9.5,4099.6,12144.35,0.337572
2018,16,25.5,-8.5,6129.93,12177.52,0.503381
2018,17,25.5,-7.5,5983.4,12206.21,0.490193
2018,18,25.5,-6.5,5581.11,12231.92,0.456275
2018,19,25.5,-5.5,6043.69,12254.0,0.493201
2018,20,26.5,-24.5,110.67,11226.49,0.009858
2018,21,26.5,-23.5,35.41,11311.71,0.00313
2018,22,26.5,-22.5,176.88,11394.31,0.015524
2018,23,26.5,-21.5,291.46,11472.68,0.025404
2018,24,26.5,-20.5,292.68,11547.4,0.025346
2018,25,26.5,-19.5,374.21,11620.05,0.032204
2018,26,26.5,-18.5,209.98,11688.41,0.017964
2018,27,26.5,-17.5,1038.87,11753.27,0.08839
2018,28,26.5,-16.5,970.33,11814.61,0.08213
2018,29,26.5,-15.5,2525.65,11871.57,0.212748
2018,30,26.5,-14.5,6122.74,11926.46,0.513375
2018,31,26.5,-13.5,3307.74,11977.59,0.276161
2018,32,26.5,-12.5,2011.66,12024.5,0.167297
2018,33,26.5,-11.5,3712.94,12068.05,0.307667
2018,34,26.5,-10.5,5010.1,12108.0,0.413785
2018,35,26.5,-9.5,4256.96,12144.14,0.350536
2018,36,26.5,-8.5,3361.71,12177.3,0.276063
2018,37,26.5,-7.5,4784.73,12206.0,0.391998
2018,38,26.5,-6.5,7138.32,12231.7,0.583592
2018,39,26.5,-5.5,6049.78,12253.78,0.493707
2018,40,27.5,-24.5,571.56,11226.89,0.05091
2018,41,27.5,-23.5,12.52,11312.11,0.001107
2018,42,27.5,-22.5,86.35,11394.71,0.007578
2018,43,27.5,-21.5,15.99,11473.08,0.001394
2018,44,27.5,-20.5,69.26,11547.4,0.005998
2018,45,27.5,-19.5,821.52,11620.45,0.070696
2018,46,27.5,-18.5,454.11,11688.82,0.03885
2018,47,27.5,-17.5,601.5,11753.68,0.051175
2018,48,27.5,-16.5,766.33,11815.02,0.06486
2018,49,27.5,-15.5,1691.97,11871.57,0.142523
2018,50,27.5,-14.5,2645.43,11926.88,0.221804
2018,51,27.5,-13.5,3962.78,11978.0,0.330838
2018,52,27.5,-12.5,2451.75,12024.93,0.203889
2018,53,27.5,-11.5,4111.94,12067.21,0.340753
2018,54,27.5,-10.5,5669.04,12108.43,0.46819
2018,55,27.5,-9.5,4603.71,12144.56,0.379076
2018,56,27.5,-8.5,3413.38,12177.73,0.280297
2018,57,27.5,-7.5,6211.26,12206.42,0.508851
2018,58,27.5,-6.5,6670.84,12230.84,0.545411
2018,59,27.5,-5.5,3148.56,12254.21,0.256937
2018,60,28.5,-24.5,346.17,11226.5,0.030835
2018,61,28.5,-23.5,193.14,11311.71,0.017075
2018,62,28.5,-22.5,0.0,11394.31,0.0
2018,63,28.5,-21.5,1.39,11472.68,0.000121
2018,64,28.5,-20.5,999.18,11547.6,0.086527
2018,65,28.5,-19.5,576.33,11620.05,0.049598
2018,66,28.5,-18.5,19.57,11688.41,0.001674
2018,67,28.5,-17.5,631.57,11753.27,0.053736
2018,68,28.5,-16.5,1479.28,11814.61,0.125208
2018,69,28.5,-15.5,1828.74,11871.78,0.154041
2018,70,28.5,-14.5,2729.29,11926.46,0.228843
2018,71,28.5,-13.5,3045.27,11977.59,0.254247
2018,72,28.5,-12.5,3379.29,12024.5,0.281034
2018,73,28.5,-11.5,5876.63,12068.05,0.486958
2018,74,28.5,-10.5,6487.53,12108.0,0.535805
2018,75,28.5,-9.5,2384.48,12144.13,0.196348
2018,76,28.5,-8.5,2604.14,12177.3,0.213852
2018,77,28.5,-7.5,3487.38,12206.0,0.28571
2018,78,28.5,-6.5,2193.89,12231.7,0.179361
2018,79,28.5,-5.5,2306.08,12253.79,0.188193
2018,80,29.5,-24.5,541.55,11226.69,0.048238
2018,81,29.5,-23.5,38.1,11311.91,0.003368
2018,82,29.5,-22.5,0.0,11394.51,0.0
2018,83,29.5,-21.5,14.16,11472.88,0.001234
2018,84,29.5,-20.5,851.3,11547.4,0.073722
2018,85,29.5,-19.5,1464.77,11620.25,0.126053
2018,86,29.5,-18.5,537.99,11688.61,0.046026
2018,87,29.5,-17.5,1102.5,11753.47,0.093802
2018,88,29.5,-16.5,3484.65,11814.81,0.294939
2018,89,29.5,-15.5,3510.97,11871.57,0.295746
2018,90,29.5,-14.5,4187.96,11926.67,0.351143
2018,91,29.5,-13.5,2557.38,11977.8,0.21351
2018,92,29.5,-12.5,4594.13,12024.71,0.382057
2018,93,29.5,-11.5,5205.73,12067.2,0.431395
2018,94,29.5,-10.5,7680.54,12108.21,0.634325
2018,95,29.5,-9.5,7110.44,12144.35,0.585494
2018,96,29.5,-8.5,3612.92,12177.52,0.296688
2018,97,29.5,-7.5,3316.75,12206.21,0.271726
2018,98,29.5,-6.5,1063.62,12230.84,0.086962
2018,99,29.5,-5.5,429.91,12254.0,0.035083
2018,100,30.5,-24.5,390.04,11226.69,0.034742
2018,101,30.5,-23.5,91.26,11311.91,0.008068
2018,102,30.5,-22.5,7.43,11394.51,0.000652
2018,103,30.5,-21.5,7.87,11472.88,0.000686
2018,104,30.5,-20.5,219.61,11547.6,0.019017
2018,105,30.5,-19.5,931.01,11620.25,0.08012
2018,106,30.5,-18.5,1287.88,11688.61,0.110182
2018,107,30.5,-17.5,2695.71,11753.47,0.229354
2018,108,30.5,-16.5,2841.43,11814.82,0.240498
2018,109,30.5,-15.5,3464.03,11871.78,0.291787
2018,110,30.5,-14.5,4533.43,11926.68,0.380108
2018,111,30.5,-13.5,4545.85,11977.8,0.379523
2018,112,30.5,-12.5,4410.26,12024.71,0.366767
2018,113,30.5,-11.5,4838.62,12068.26,0.400937
2018,114,30.5,-10.5,5179.62,12108.21,0.427778
2018,115,30.5,-9.5,3764.56,12144.35,0.309984
2018,116,30.5,-8.5,3289.53,12177.52,0.270132
2018,117,30.5,-7.5,1955.43,12206.21,0.1602
2018,118,30.5,-6.5,1676.57,12231.92,0.137065
2018,119,30.5,-5.5,1782.46,12254.0,0.145459
2018,120,31.5,-24.5,198.25,11226.69,0.017659
2018,121,31.5,-23.5,74.44,11311.91,0.006581
2018,122,31.5,-22.5,647.1,11394.51,0.056791
2018,123,31.5,-21.5,239.14,11472.88,0.020844
2018,124,31.5,-20.5,82.13,11547.6,0.007112
2018,125,31.5,-19.5,167.21,11620.25,0.01439
2018,126,31.5,-18.5,859.76,11688.61,0.073555
2018,127,31.5,-17.5,868.55,11753.47,0.073898
2018,128,31.5,-16.5,1117.76,11814.81,0.094607
2018,129,31.5,-15.5,1959.83,11871.78,0.165083
2018,130,31.5,-14.5,1383.28,11926.67,0.115982
2018,131,31.5,-13.5,4118.69,11977.79,0.34386
2018,132,31.5,-12.5,4551.08,12024.71,0.378477
2018,133,31.5,-11.5,5541.02,12067.42,0.459172
2018,134,31.5,-10.5,5688.66,12108.21,0.469819
2018,135,31.5,-9.5,3206.03,12144.35,0.263994
2018,136,31.5,-8.5,916.55,12177.52,0.075265
2018,137,31.5,-7.5,1594.05,12206.21,0.130594
2018,138,31.5,-6.5,3263.18,12231.05,0.266795
2018,139,31.5,-5.5,2954.6,12254.0,0.241113
2018,140,32.5,-24.5,318.98,11226.69,0.028413
2018,141,32.5,-23.5,36.1,11311.91,0.003192
2018,142,32.5,-22.5,1508.34,11394.51,0.132374
2018,143,32.5,-21.5,2237.68,11472.88,0.195041
2018,144,32.5,-20.5,748.24,11548.4,0.064792
2018,145,32.5,-19.5,151.49,11620.25,0.013037
2018,146,32.5,-18.5,323.18,11688.61,0.027649
2018,147,32.5,-17.5,106.1,11753.47,0.009028
2018,148,32.5,-16.5,599.94,11814.82,0.050778
2018,149,32.5,-15.5,1330.97,11872.62,0.112104
2018,150,32.5,-14.5,1779.46,11926.67,0.1492
2018,151,32.5,-13.5,1374.25,11977.79,0.114733
2018,152,32.5,-12.5,3513.27,12024.71,0.292171
2018,153,32.5,-11.5,4215.86,12068.26,0.349335
2018,154,32.5,-10.5,2777.93,12108.21,0.229425
2018,155,32.5,-9.5,2813.89,12144.35,0.231704
2018,156,32.5,-8.5,310.22,12177.52,0.025475
2018,157,32.5,-7.5,4720.59,12206.21,0.386737
2018,158,32.5,-6.5,4136.46,12231.92,0.338169
2018,159,32.5,-5.5,1834.18,12254.0,0.14968
2018,160,33.5,-24.5,272.17,11226.69,0.024243
2018,161,33.5,-23.5,1048.42,11311.91,0.092683
2018,162,33.5,-22.5,1676.74,11394.51,0.147154
2018,163,33.5,-21.5,1744.32,11472.88,0.152038
2018,164,33.5,-20.5,3097.0,11547.6,0.268194
2018,165,33.5,-19.5,3147.37,11620.25,0.270852
2018,166,33.5,-18.5,5960.47,11688.61,0.509938
2018,167,33.5,-17.5,4318.33,11753.47,0.367409
2018,168,33.5,-16.5,380.84,11814.82,0.032234
2018,169,33.5,-15.5,3543.82,11871.78,0.298508
2018,170,33.5,-14.5,2085.93,11926.67,0.174896
2018,171,33.5,-13.5,336.88,11977.8,0.028126
2018,172,33.5,-12.5,776.63,12024.71,0.064586
2018,173,33.5,-11.5,963.71,12068.26,0.079855
2018,174,33.5,-10.5,2271.09,12108.21,0.187566
2018,175,33.5,-9.5,434.99,12144.35,0.035818
2018,176,33.5,-8.5,611.47,12177.52,0.050213
2018,177,33.5,-7.5,2249.58,12206.21,0.184298
2018,178,33.5,-6.5,2171.11,12231.92,0.177495
2018,179,33.5,-5.5,76.23,12254.0,0.006221
2018,180,34.5,-24.5,343.53,11226.69,0.0306
2018,181,34.5,-23.5,2089.43,11311.91,0.184711
2018,182,34.5,-22.5,725.31,11394.51,0.063655
2018,183,34.5,-21.5,1533.77,11472.88,0.133686
2018,184,34.5,-20.5,2784.53,11547.19,0.241143
2018,185,34.5,-19.5,2779.59,11620.25,0.239202
2018,186,34.5,-18.5,4114.95,11688.61,0.352047
2018,187,34.5,-17.5,3671.85,11753.47,0.312405
2018,188,34.5,-16.5,2384.99,11814.81,0.201864
2018,189,34.5,-15.5,2731.09,11871.36,0.230057
2018,190,34.5,-14.5,331.78,11926.67,0.027818
2018,191,34.5,-13.5,320.87,11977.79,0.026789
2018,192,34.5,-12.5,684.88,12024.71,0.056956
2018,193,34.5,-11.5,168.54,12066.99,0.013967
2018,194,34.5,-10.5,374.4,12108.21,0.030921
2018,195,34.5,-9.5,249.04,12144.35,0.020507
2018,196,34.5,-8.5,1197.6,12177.52,0.098345
2018,197,34.5,-7.5,6136.83,12206.21,0.502763
2018,198,34.5,-6.5,2683.27,12230.62,0.219389
2018,199,34.5,-5.5,43.62,12254.0,0.00356
2018,200,35.5,-24.5,35.81,11226.5,0.00319
2018,201,35.5,-23.5,78.04,11311.71,0.006899
2018,202,35.5,-22.5,257.19,11394.31,0.022572
2018,203,35.5,-21.5,204.91,11472.68,0.017861
2018,204,35.5,-20.5,0.7,11547.6,6e-05
2018,205,35.5,-19.5,991.14,11620.05,0.085296
2018,206,35.5,-18.5,2175.3,11688.41,0.186107
2018,207,35.5,-17.5,4286.36,11753.27,0.364696
2018,208,35.5,-16.5,4262.02,11814.61,0.360741
2018,209,35.5,-15.5,625.41,11871.78,0.05268
2018,210,35.5,-14.5,1212.46,11926.46,0.101661
2018,211,35.5,-13.5,1436.97,11977.58,0.119971
2018,212,35.5,-12.5,2213.09,12024.5,0.184048
2018,213,35.5,-11.5,3325.9,12068.05,0.275595
2018,214,35.5,-10.5,991.2,12108.0,0.081863
2018,215,35.5,-9.5,619.82,12144.14,0.051038
2018,216,35.5,-8.5,245.19,12177.3,0.020135
2018,217,35.5,-7.5,400.72,12206.0,0.03283
2018,218,35.5,-6.5,41.3,12231.7,0.003377
2018,219,35.5,-5.5,61.21,12253.78,0.004995
2018,220,36.5,-24.5,0.0,11226.89,0.0
2018,221,36.5,-23.5,0.0,11312.11,0.0
2018,222,36.5,-22.5,0.0,11394.71,0.0
2018,223,36.5,-21.5,0.0,11473.08,0.0
2018,224,36.5,-20.5,0.0,11547.4,0.0
2018,225,36.5,-19.5,0.0,11620.45,0.0
2018,226,36.5,-18.5,1658.78,11688.82,0.141912
2018,227,36.5,-17.5,5342.18,11753.68,0.454511
2018,228,36.5,-16.5,6769.08,11815.02,0.572922
2018,229,36.5,-15.5,6316.69,11871.57,0.532085
2018,230,36.5,-14.5,3247.54,11926.88,0.272288
2018,231,36.5,-13.5,4203.78,11978.0,0.350958
2018,232,36.5,-12.5,4622.0,12024.93,0.384369
2018,233,36.5,-11.5,3815.17,12067.21,0.31616
2018,234,36.5,-10.5,817.9,12108.43,0.067548
2018,235,36.5,-9.5,1420.86,12144.56,0.116995
2018,236,36.5,-8.5,1047.89,12177.73,0.08605
2018,237,36.5,-7.5,931.75,12206.42,0.076333
2018,238,36.5,-6.5,200.32,12230.84,0.016378
2018,239,36.5,-5.5,59.76,12254.21,0.004877
2018,240,37.5,-24.5,0.0,11226.69,0.0
2018,241,37.5,-23.5,0.0,11311.91,0.0
2018,242,37.5,-22.5,0.0,11394.51,0.0
2018,243,37.5,-21.5,0.0,11472.88,0.0
2018,244,37.5,-20.5,0.0,11547.4,0.0
2018,245,37.5,-19.5,0.0,11620.25,0.0
2018,246,37.5,-18.5,0.0,11688.61,0.0
2018,247,37.5,-17.5,1781.07,11753.47,0.151536
2018,248,37.5,-16.5,4645.43,11814.81,0.393186
2018,249,37.5,-15.5,4147.8,11871.57,0.349389
2018,250,37.5,-14.5,3358.06,11926.67,0.281559
2018,251,37.5,-13.5,2711.91,11977.79,0.226412
2018,252,37.5,-12.5,6274.98,12024.71,0.52184
2018,253,37.5,-11.5,5124.35,12068.26,0.424614
2018,254,37.5,-10.5,1527.43,12108.21,0.126149
2018,255,37.5,-9.5,1540.15,12144.35,0.12682
2018,256,37.5,-8.5,4071.44,12177.52,0.334341
2018,257,37.5,-7.5,2702.96,12206.21,0.221441
2018,258,37.5,-6.5,222.63,12231.92,0.0182
2018,259,37.5,-5.5,58.77,12254.0,0.004796
2018,260,38.5,-24.5,0.0,11226.69,0.0
2018,261,38.5,-23.5,0.0,11311.91,0.0
2018,262,38.5,-22.5,0.0,11394.51,0.0
2018,263,38.5,-21.5,0.0,11472.88,0.0
2018,264,38.5,-20.5,0.0,11547.6,0.0
2018,265,38.5,-19.5,0.0,11620.25,0.0
2018,266,38.5,-18.5,0.0,11688.61,0.0
2018,267,38.5,-17.5,217.71,11753.47,0.018523
2018,268,38.5,-16.5,5654.18,11814.82,0.478567
2018,269,38.5,-15.5,6406.6,11871.78,0.53965
2018,270,38.5,-14.5,4904.94,11926.67,0.411258
2018,271,38.5,-13.5,3929.19,11977.8,0.32804
2018,272,38.5,-12.5,5361.87,12024.71,0.445904
2018,273,38.5,-11.5,4659.15,12067.42,0.386094
2018,274,38.5,-10.5,2322.08,12108.21,0.191777
2018,275,38.5,-9.5,5262.89,12144.35,0.433361
2018,276,38.5,-8.5,3374.4,12177.52,0.277101
2018,277,38.5,-7.5,1387.88,12206.21,0.113703
2018,278,38.5,-6.5,317.72,12231.05,0.025977
2018,279,38.5,-5.5,578.77,12254.0,0.047231
2018,280,39.5,-24.5,0.0,11226.69,0.0
2018,281,39.5,-23.5,0.0,11311.91,0.0
2018,282,39.5,-22.5,0.0,11394.51,0.0
2018,283,39.5,-21.5,0.0,11472.88,0.0
2018,284,39.5,-20.5,0.0,11548.4,0.0
2018,285,39.5,-19.5,0.0,11620.25,0.0
2018,286,39.5,-18.5,0.0,11688.61,0.0
2018,287,39.5,-17.5,0.0,11753.47,0.0
2018,288,39.5,-16.5,2656.42,11814.81,0.224838
2018,289,39.5,-15.5,3170.14,11872.62,0.267012
2018,290,39.5,-14.5,2786.48,11926.67,0.233634
2018,291,39.5,-13.5,3459.19,11977.8,0.2888
2018,292,39.5,-12.5,1774.72,12024.71,0.147589
2018,293,39.5,-11.5,2402.98,12068.26,0.199115
2018,294,39.5,-10.5,652.9,12108.21,0.053922
2018,295,39.5,-9.5,875.28,12144.35,0.072073
2018,296,39.5,-8.5,333.83,12177.52,0.027413
2018,297,39.5,-7.5,104.33,12206.21,0.008547
2018,298,39.5,-6.5,5.79,12231.92,0.000474
2018,299,39.5,-5.5,0.0,12254.0,0.0
2019,0,25.5,-24.5,0.0,11226.69,0.0
2019,1,25.5,-23.5,596.62,11311.91,0.052743
2019,2,25.5,-22.5,1392.25,11394.51,0.122186
2019,3,25.5,-21.5,1.96,11472.88,0.000171
2019,4,25.5,-20.5,644.98,11548.4,0.05585
2019,5,25.5,-19.5,755.98,11620.25,0.065057
2019,6,25.5,-18.5,1013.91,11688.61,0.086743
2019,7,25.5,-17.5,1617.39,11753.47,0.13761
2019,8,25.5,-16.5,6071.35,11814.81,0.513876
2019,9,25.5,-15.5,7187.27,11872.62,0.605365
2019,10,25.5,-14.5,7575.01,11926.67,0.635132
2019,11,25.5,-13.5,3725.69,11977.79,0.311049
2019,12,25.5,-12.5,3046.13,12024.71,0.253322
2019,13,25.5,-11.5,2858.83,12068.26,0.236888
2019,14,25.5,-10.5,4398.28,12108.21,0.363248
2019,15,25.5,-9.5,4926.54,12144.35,0.405665
2019,16,25.5,-8.5,6742.86,12177.52,0.553714
2019,17,25.5,-7.5,6049.14,12206.21,0.495579
2019,18,25.5,-6.5,5945.97,12231.92,0.486103
2019,19,25.5,-5.5,5596.32,12254.0,0.456694
2019,20,26.5,-24.5,31.19,11226.49,0.002779
2019,21,26.5,-23.5,0.0,11311.71,0.0
2019,22,26.5,-22.5,4.87,11394.31,0.000428
2019,23,26.5,-21.5,221.33,11472.68,0.019292
2019,24,26.5,-20.5,97.96,11547.4,0.008483
2019,25,26.5,-19.5,363.58,11620.05,0.031289
2019,26,26.5,-18.5,519.66,11688.41,0.04446
2019,27,26.5,-17.5,1119.29,11753.27,0.095232
2019,28,26.5,-16.5,743.68,11814.61,0.062946
2019,29,26.5,-15.5,3365.49,11871.57,0.283491
2019,30,26.5,-14.5,6609.12,11926.46,0.554156
2019,31,26.5,-13.5,4331.94,11977.59,0.36167
2019,32,26.5,-12.5,2314.15,12024.5,0.192453
2019,33,26.5,-11.5,3563.88,12068.05,0.295315
2019,34,26.5,-10.5,5332.75,12108.0,0.440432
2019,35,26.5,-9.5,5464.93,12144.14,0.450006
2019,36,26.5,-8.5,3824.89,12177.3,0.3141
2019,37,26.5,-7.5,5915.26,12206.0,0.484619
2019,38,26.5,-6.5,7909.75,12231.7,0.64666
2019,39,26.5,-5.5,6385.68,12253.78,0.521119
2019,40,27.5,-24.5,645.89,11226.89,0.05753
2019,41,27.5,-23.5,60.56,11312.11,0.005354
2019,42,27.5,-22.5,0.23,11394.71,2e-05
2019,43,27.5,-21.5,4.64,11473.08,0.000404
2019,44,27.5,-20.5,8.9,11547.4,0.000771
2019,45,27.5,-19.5,643.32,11620.45,0.055361
2019,46,27.5,-18.5,1543.44,11688.82,0.132044
2019,47,27.5,-17.5,966.01,11753.68,0.082188
2019,48,27.5,-16.5,642.18,11815.02,0.054353
2019,49,27.5,-15.5,2784.85,11871.57,0.234582
2019,50,27.5,-14.5,3315.85,11926.88,0.278014
2019,51,27.5,-13.5,5064.37,11978.0,0.422806
2019,52,27.5,-12.5,2820.96,12024.93,0.234593
2019,53,27.5,-11.5,4465.66,12067.21,0.370066
2019,54,27.5,-10.5,5980.96,12108.43,0.49395
2019,55,27.5,-9.5,5113.39,12144.56,0.421044
2019,56,27.5,-8.5,3334.32,12177.73,0.273805
2019,57,27.5,-7.5,7947.35,12206.42,0.651079
2019,58,27.5,-6.5,8291.34,12230.84,0.677904
2019,59,27.5,-5.5,3165.65,12254.21,0.258332
2019,60,28.5,-24.5,400.11,11226.5,0.03564
2019,61,28.5,-23.5,13.12,11311.71,0.00116
2019,62,28.5,-22.5,0.23,11394.31,2e-05
2019,63,28.5,-21.5,1.39,11472.68,0.000121
2019,64,28.5,-20.5,257.57,11547.6,0.022305
2019,65,28.5,-19.5,568.51,11620.05,0.048925
2019,66,28.5,-18.5,143.96,11688.41,0.012316
2019,67,28.5,-17.5,815.64,11753.27,0.069397
2019,68,28.5,-16.5,804.7,11814.61,0.068111
2019,69,28.5,-15.5,1510.97,11871.78,0.127274
2019,70,28.5,-14.5,2898.44,11926.46,0.243026
2019,71,28.5,-13.5,2903.57,11977.59,0.242417
2019,72,28.5,-12.5,3101.93,12024.5,0.257967
2019,73,28.5,-11.5,5958.13,12068.05,0.493712
2019,74,28.5,-10.5,7167.14,12108.0,0.591935
2019,75,28.5,-9.5,2814.86,12144.13,0.231787
2019,76,28.5,-8.5,3249.27,12177.3,0.26683
2019,77,28.5,-7.5,4159.63,12206.0,0.340786
2019,78,28.5,-6.5,2568.09,12231.7,0.209953
2019,79,28.5,-5.5,2128.77,12253.79,0.173724
2019,80,29.5,-24.5,377.29,11226.69,0.033607
2019,81,29.5,-23.5,64.76,11311.91,0.005725
2019,82,29.5,-22.5,0.23,11394.51,2e-05
2019,83,29.5,-21.5,2.32,11472.88,0.000202
2019,84,29.5,-20.5,45.78,11547.4,0.003965
2019,85,29.5,-19.5,424.77,11620.25,0.036554
2019,86,29.5,-18.5,432.41,11688.61,0.036994
2019,87,29.5,-17.5,976.74,11753.47,0.083102
2019,88,29.5,-16.5,3106.46,11814.81,0.262929
2019,89,29.5,-15.5,2893.61,11871.57,0.243743
2019,90,29.5,-14.5,3853.15,11926.67,0.32307
2019,91,29.5,-13.5,2385.21,11977.8,0.199136
2019,92,29.5,-12.5,4642.63,12024.71,0.38609
2019,93,29.5,-11.5,5473.35,12067.2,0.453572
2019,94,29.5,-10.5,8192.77,12108.21,0.676629
2019,95,29.5,-9.5,7463.21,12144.35,0.614541
2019,96,29.5,-8.5,3533.02,12177.52,0.290126
2019,97,29.5,-7.5,2864.2,12206.21,0.234651
2019,98,29.5,-6.5,1109.21,12230.84,0.09069
2019,99,29.5,-5.5,404.75,12254.0,0.03303
2019,100,30.5,-24.5,647.33,11226.69,0.05766
2019,101,30.5,-23.5,161.14,11311.91,0.014245
2019,102,30.5,-22.5,23.61,11394.51,0.002072
2019,103,30.5,-21.5,0.0,11472.88,0.0
2019,104,30.5,-20.5,28.0,11547.6,0.002425
2019,105,30.5,-19.5,462.08,11620.25,0.039765
2019,106,30.5,-18.5,2190.57,11688.61,0.187411
2019,107,30.5,-17.5,3514.16,11753.47,0.298989
2019,108,30.5,-16.5,2263.2,11814.82,0.191556
2019,109,30.5,-15.5,2737.71,11871.78,0.230607
2019,110,30.5,-14.5,3997.5,11926.68,0.335173
2019,111,30.5,-13.5,3854.96,11977.8,0.321842
2019,112,30.5,-12.5,4929.6,12024.71,0.409955
2019,113,30.5,-11.5,5426.29,12068.26,0.449633
2019,114,30.5,-10.5,5555.95,12108.21,0.458858
2019,115,30.5,-9.5,4643.03,12144.35,0.38232
2019,116,30.5,-8.5,4320.86,12177.52,0.354822
2019,117,30.5,-7.5,1815.33,12206.21,0.148722
2019,118,30.5,-6.5,1968.08,12231.92,0.160897
2019,119,30.5,-5.5,2263.03,12254.0,0.184676
2019,120,31.5,-24.5,303.13,11226.69,0.027001
2019,121,31.5,-23.5,56.01,11311.91,0.004951
2019,122,31.5,-22.5,235.28,11394.51,0.020649
2019,123,31.5,-21.5,34.7,11472.88,0.003025
2019,124,31.5,-20.5,51.37,11547.6,0.004449
2019,125,31.5,-19.5,177.53,11620.25,0.015278
2019,126,31.5,-18.5,1481.76,11688.61,0.12677
2019,127,31.5,-17.5,1367.64,11753.47,0.116361
2019,128,31.5,-16.5,1558.14,11814.81,0.13188
2019,129,31.5,-15.5,1993.08,11871.78,0.167884
2019,130,31.5,-14.5,1306.73,11926.67,0.109563
2019,131,31.5,-13.5,3651.14,11977.79,0.304825
2019,132,31.5,-12.5,3480.5,12024.71,0.289446
2019,133,31.5,-11.5,5711.73,12067.42,0.473318
2019,134,31.5,-10.5,5889.41,12108.21,0.486398
2019,135,31.5,-9.5,2928.27,12144.35,0.241122
2019,136,31.5,-8.5,892.46,12177.52,0.073287
2019,137,31.5,-7.5,1895.93,12206.21,0.155325
2019,138,31.5,-6.5,4463.11,12231.05,0.3649
2019,139,31.5,-5.5,4285.16,12254.0,0.349695
2019,140,32.5,-24.5,205.35,11226.69,0.018291
2019,141,32.5,-23.5,402.63,11311.91,0.035593
2019,142,32.5,-22.5,1339.89,11394.51,0.117591
2019,143,32.5,-21.5,1057.71,11472.88,0.092192
2019,144,32.5,-20.5,518.13,11548.4,0.044866
2019,145,32.5,-19.5,248.9,11620.25,0.02142
2019,146,32.5,-18.5,427.83,11688.61,0.036602
2019,147,32.5,-17.5,243.65,11753.47,0.02073
2019,148,32.5,-16.5,1773.07,11814.82,0.150072
2019,149,32.5,-15.5,2138.72,11872.62,0.180139
2019,150,32.5,-14.5,1634.79,11926.67,0.13707
2019,151,32.5,-13.5,1097.45,11977.79,0.091624
2019,152,32.5,-12.5,3583.83,12024.71,0.298038
2019,153,32.5,-11.5,3351.01,12068.26,0.277672
2019,154,32.5,-10.5,2621.78,12108.21,0.216529
2019,155,32.5,-9.5,2761.95,12144.35,0.227426
2019,156,32.5,-8.5,267.1,12177.52,0.021934
2019,157,32.5,-7.5,4718.71,12206.21,0.386583
2019,158,32.5,-6.5,4538.16,12231.92,0.37101
2019,159,32.5,-5.5,2313.54,12254.0,0.188799
2019,160,33.5,-24.5,221.0,11226.69,0.019686
2019,161,33.5,-23.5,443.51,11311.91,0.039208
2019,162,33.5,-22.5,1105.64,11394.51,0.097033
2019,163,33.5,-21.5,859.33,11472.88,0.074901
2019,164,33.5,-20.5,2491.2,11547.6,0.215733
2019,165,33.5,-19.5,2233.45,11620.25,0.192203
2019,166,33.5,-18.5,5709.21,11688.61,0.488442
2019,167,33.5,-17.5,5264.06,11753.47,0.447872
2019,168,33.5,-16.5,1617.43,11814.82,0.136898
2019,169,33.5,-15.5,3668.59,11871.78,0.309018
2019,170,33.5,-14.5,1402.72,11926.67,0.117612
2019,171,33.5,-13.5,147.27,11977.8,0.012295
2019,172,33.5,-12.5,567.77,12024.71,0.047217
2019,173,33.5,-11.5,928.2,12068.26,0.076912
2019,174,33.5,-10.5,2743.97,12108.21,0.22662
2019,175,33.5,-9.5,506.65,12144.35,0.041719
2019,176,33.5,-8.5,620.69,12177.52,0.05097
2019,177,33.5,-7.5,1899.8,12206.21,0.155642
2019,178,33.5,-6.5,2774.05,12231.92,0.226788
2019,179,33.5,-5.5,143.66,12254.0,0.011724
2019,180,34.5,-24.5,233.63,11226.69,0.02081
2019,181,34.5,-23.5,1266.36,11311.91,0.11195
2019,182,34.5,-22.5,524.57,11394.51,0.046037
2019,183,34.5,-21.5,1696.74,11472.88,0.147891
2019,184,34.5,-20.5,2652.97,11547.19,0.229751
2019,185,34.5,-19.5,3152.25,11620.25,0.271273
2019,186,34.5,-18.5,3865.04,11688.61,0.330667
2019,187,34.5,-17.5,3782.92,11753.47,0.321856
2019,188,34.5,-16.5,1404.54,11814.81,0.11888
